IMAGE PATH,JOD,JOD STD,CI LOW,CI HIGH,CI RANGE,QUALITY LEVEL,CLUSTER,TOTAL COMPARISONS,IMAGE,SCENE,ATTRIBUTE,SCENE IDX,CONDITION
Overall\3076_Night_Scene_29.jpg,-0.8202539386916351,0.5873141057109942,-2.0704179510659406,0.2280951150381103,2.298513066104051,2,6.0,179.0,3076_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3082_Night_Scene_29.jpg,-0.8346539687947452,0.2875071685199897,-1.409604688793416,-0.2095752796825958,1.20002940911082,2,6.0,148.0,3082_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3130_Night_Scene_29.jpg,-0.7548875675999646,0.2870627175960342,-1.23982737973986,-0.1183272795693478,1.1215001001705125,2,8.0,143.0,3130_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3137_Night_Scene_29.jpg,-0.7365757841308471,0.3265512164909551,-1.3019341944232177,-0.0581603029826199,1.2437738914405976,2,8.0,144.0,3137_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3084_Night_Scene_29.jpg,-0.6777068072271547,0.4674747864077806,-1.5558737869720596,0.1319291549396786,1.6878029419117382,2,8.0,136.0,3084_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3098_Night_Scene_29.JPG,-0.5803096394052607,0.4769574656518743,-1.4548220376066,0.4389930135036103,1.8938150511102103,2,9.0,147.0,3098_Night_Scene_29.JPG,Night_Scene_29,Overall,29,Night
Overall\3099_Night_Scene_29.jpg,-0.5777590584023992,0.2451650927561312,-1.0409803804384743,-0.1080926514778626,0.9328877289606116,2,9.0,134.0,3099_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3134_Night_Scene_29.jpg,-0.5432676540638856,0.2798114898829198,-1.121811437735268,-0.0138646855999984,1.1079467521352695,2,9.0,133.0,3134_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3131_Night_Scene_29.jpg,-0.5823045230819986,0.2745221605879381,-1.2308348089286794,-0.1226924583221309,1.1081423506065484,2,9.0,136.0,3131_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3142_Night_Scene_29.jpg,-0.4705549110979475,0.2757511106995797,-1.0597722793466078,-0.0230708825221891,1.0367013968244188,2,7.0,139.0,3142_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3173_Night_Scene_29.jpg,-0.4213738790449232,0.2744353744863969,-0.926294019737048,0.1381050934835743,1.0643991132206223,2,-1.0,138.0,3173_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3157_Night_Scene_29.jpg,-0.4645705229487225,0.3545174474476285,-1.1992432626295515,0.2364395618314398,1.4356828244609916,2,7.0,137.0,3157_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3081_Night_Scene_29.JPG,-0.3791648395372607,0.2818211505894523,-0.8688787937780539,0.2053632864335956,1.0742420802116497,3,-1.0,134.0,3081_Night_Scene_29.JPG,Night_Scene_29,Overall,29,Night
Overall\3148_Night_Scene_29.jpg,-0.2499132110258876,0.4968746119680604,-1.1222311443058743,0.7117843251652975,1.834015469471172,3,10.0,149.0,3148_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3120_Night_Scene_29.jpg,-0.3118041280997711,0.4062283492952679,-0.985220430446183,0.5602236732501379,1.545444103696321,3,10.0,136.0,3120_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3103_Night_Scene_29.jpg,-0.2747716556742193,0.4681754369971658,-1.105866837216728,0.7069501280003487,1.8128169652170767,3,10.0,146.0,3103_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3122_Night_Scene_29.JPG,-0.2847511157828485,0.293810798587979,-0.8480840346690329,0.3238450928454994,1.1719291275145325,3,10.0,148.0,3122_Night_Scene_29.JPG,Night_Scene_29,Overall,29,Night
Overall\3167_Night_Scene_29.jpg,-0.2477079527514484,0.2006402794499591,-0.6401112994401913,0.1657166999528109,0.8058279993930022,3,10.0,134.0,3167_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3164_Night_Scene_29.jpg,-0.2461536911845746,0.3694702522470511,-1.0196694676091804,0.4288990596814929,1.4485685272906734,3,10.0,132.0,3164_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3073_Night_Scene_29.jpg,-0.1764578739421129,0.3916019949406669,-0.9004376645683073,0.5747544080521543,1.4751920726204617,3,11.0,132.0,3073_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3091_Night_Scene_29.JPG,-0.1622025409719745,0.2713415750450746,-0.7332052900061639,0.3312640533014734,1.064469343307637,3,11.0,133.0,3091_Night_Scene_29.JPG,Night_Scene_29,Overall,29,Night
Overall\3156_Night_Scene_29.jpg,-0.118209008331388,0.3046242701360967,-0.6739801861947784,0.5149991565325689,1.1889793427273472,3,11.0,134.0,3156_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3094_Night_Scene_29.jpg,-0.062514739041338,0.258482220769565,-0.4983172591037196,0.4858369818040789,0.9841542409077986,3,12.0,142.0,3094_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3143_Night_Scene_29.jpg,-0.053772965309041,0.2921889763824105,-0.5900412863648333,0.5482326075365426,1.138273893901376,3,12.0,134.0,3143_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3151_Night_Scene_29.jpg,-0.0364306506617738,0.3576398619285579,-0.7311279930055236,0.6538042519577824,1.384932244963306,3,12.0,132.0,3151_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3079_Night_Scene_29.jpg,-0.06221239942479,0.4273138392167308,-0.9765918617529596,0.7007467408221122,1.6773386025750718,3,12.0,142.0,3079_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3145_Night_Scene_29.jpg,0.0182528779516627,0.3254259967734124,-0.7233754599406338,0.6338762040881062,1.35725166402874,3,12.0,132.0,3145_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3111_Night_Scene_29.jpg,0.0274065017029772,0.2903709290928793,-0.5073490289516305,0.6304999287322588,1.1378489576838893,3,12.0,132.0,3111_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3113_Night_Scene_29.jpg,0.105338732390575,0.224527619160114,-0.3368252519651822,0.5422503319031837,0.8790755838683659,3,14.0,130.0,3113_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3127_Night_Scene_29.jpg,0.0006057801657061,0.5500081611080482,-1.2259205937526,0.8904369691123345,2.1163575628649345,3,12.0,145.0,3127_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3155_Night_Scene_29.jpg,0.1211948729782384,0.2740807711030028,-0.4349501317003471,0.6049977219169176,1.0399478536172646,3,14.0,136.0,3155_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3144_Night_Scene_29.jpg,0.1463568609204594,0.3035953467683029,-0.5494876518615678,0.649978356726725,1.1994660085882929,3,14.0,134.0,3144_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3088_Night_Scene_29.jpg,0.197201437997227,0.4103703385908064,-0.6172835806623727,0.9945932321474584,1.611876812809831,3,14.0,134.0,3088_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3071_Night_Scene_29.JPG,0.1824750972823046,0.3740977247585126,-0.584068082091638,0.8222351857965494,1.4063032678881875,3,14.0,139.0,3071_Night_Scene_29.JPG,Night_Scene_29,Overall,29,Night
Overall\3139_Night_Scene_29.jpg,0.166161666787236,0.2621448484230262,-0.3097989731475122,0.682416413250318,0.9922153863978302,3,14.0,132.0,3139_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3128_Night_Scene_29.jpg,0.2134082546370383,0.2589904265129009,-0.2554018068281088,0.7648715259737252,1.020273332801834,3,14.0,139.0,3128_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3129_Night_Scene_29.jpg,0.2037212522657332,0.3062133731219167,-0.4458490286052429,0.7965431166938652,1.2423921452991082,3,14.0,135.0,3129_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3100_Night_Scene_29.jpg,0.2143247828300067,0.2908722984247102,-0.4697784760027838,0.7182287412614997,1.1880072172642837,3,14.0,153.0,3100_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3064_Night_Scene_29.jpg,0.287241486214654,0.2648678692545745,-0.2180603807697379,0.811634215897076,1.0296945966668138,3,13.0,136.0,3064_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3078_Night_Scene_29.jpg,0.2812819716995655,0.2095863409678212,-0.1446768918243012,0.6578777371254031,0.8025546289497043,3,13.0,135.0,3078_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3066_Night_Scene_29.JPG,-0.0038181862824628,0.6999660585134424,-1.3635196705375738,0.8491533191392429,2.2126729896768165,3,12.0,199.0,3066_Night_Scene_29.JPG,Night_Scene_29,Overall,29,Night
Overall\3125_Night_Scene_29.jpg,0.3616762238353769,0.3593579349622823,-0.3659683578483393,0.9934362171504422,1.3594045749987815,3,13.0,138.0,3125_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3087_Night_Scene_29.jpg,0.3860291486814261,0.3888565059384514,-0.2996263301573986,1.1395573979413367,1.4391837280987354,4,15.0,145.0,3087_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3136_Night_Scene_29.jpg,0.3923571740710009,0.3019404170043993,-0.1726664234072979,1.030116147961723,1.2027825713690206,4,15.0,135.0,3136_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3106_Night_Scene_29.jpg,0.383721133325891,0.3655547942798608,-0.3192256252139347,1.0784957740098238,1.3977213992237585,4,15.0,134.0,3106_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3062_Night_Scene_29.jpg,0.2677303836039494,0.507420577920368,-0.7390511344228424,1.2685073359180934,2.007558470340936,3,13.0,152.0,3062_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3123_Night_Scene_29.jpg,0.4790381287748506,0.3683707787784929,-0.2176282472696096,1.225492846229749,1.4431210934993586,4,18.0,140.0,3123_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3168_Night_Scene_29.jpg,0.3980711548854266,0.3500785870442259,-0.3958260503765355,1.0425970785883854,1.4384231289649207,3,13.0,139.0,3168_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3093_Night_Scene_29.jpg,0.4775531332543594,0.253536567949876,0.0141616496617626,1.03707428708991,1.0229126374281472,4,18.0,148.0,3093_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3119_Night_Scene_29.jpg,0.3441919704780723,0.779787002493231,-1.1029798716222794,1.622243140635097,2.725223012257376,3,13.0,184.0,3119_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3115_Night_Scene_29.jpg,0.5751063558288336,0.2896380347034858,-0.0014924711933304,1.1457920373552122,1.1472845085485426,4,-1.0,144.0,3115_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3083_Night_Scene_29.jpg,0.686575055636981,0.3083680308698754,0.2111061889559085,1.3808029155875094,1.169696726631601,4,16.0,140.0,3083_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3147_Night_Scene_29.jpg,0.6446156366451185,0.3292900697757669,-0.049774683951161,1.2729333755537395,1.3227080595049006,4,16.0,144.0,3147_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3138_Night_Scene_29.jpg,0.7319257495580173,0.384708473440767,0.0524393188516768,1.46523741853942,1.4127980996877432,4,16.0,140.0,3138_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3090_Night_Scene_29.jpg,0.688791193248091,0.2137583911643969,0.275345872160304,1.1487422518710806,0.8733963797107765,4,16.0,142.0,3090_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3161_Night_Scene_29.jpg,0.8033609756956104,0.2503921631712691,0.2634625454171272,1.2551689764368694,0.991706431019742,4,17.0,147.0,3161_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3172_Night_Scene_29.jpg,0.9053668804017878,0.2894728899615876,0.3247775344786852,1.4306539843380248,1.1058764498593396,4,17.0,186.0,3172_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3068_Night_Scene_29.jpg,0.8426484226822047,0.4692581303154608,-0.0192770861084916,1.678278200111764,1.6975552862202556,4,17.0,159.0,3068_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3118_Night_Scene_29.jpg,0.9655930974402024,0.2306080851907313,0.4816447584919084,1.398218644678867,0.9165738861869585,4,19.0,186.0,3118_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3102_Night_Scene_29.jpg,0.9792410902314038,0.3232106023367828,0.3130542083489883,1.5509781413057058,1.2379239329567175,4,19.0,140.0,3102_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3065_Night_Scene_29.jpg,0.9681090001643649,0.2717094922164156,0.3414374881626155,1.404516518891424,1.0630790307288085,4,19.0,167.0,3065_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3126_Night_Scene_29.jpg,1.114837209081341,0.2712715102869462,0.5421389976198255,1.626995001909693,1.0848560042898674,4,-1.0,160.0,3126_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3097_Night_Scene_29.jpg,1.2272420901772298,0.5420959821150169,0.3233423587843759,2.41194914691678,2.088606788132404,5,-1.0,146.0,3097_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3154_Night_Scene_29.JPG,1.251472257194839,0.386604662396765,0.4299108880185658,1.971764042404484,1.5418531543859184,4,-1.0,153.0,3154_Night_Scene_29.JPG,Night_Scene_29,Overall,29,Night
Overall\3069_Night_Scene_29.jpg,1.459449673089297,0.5752713791879603,0.4546990303591952,2.7754079621244903,2.320708931765295,5,22.0,177.0,3069_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3124_Night_Scene_29.jpg,1.4148837757796753,0.5101309089679759,0.4860401633679345,2.3454420129431437,1.8594018495752087,5,22.0,151.0,3124_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3146_Night_Scene_29.jpg,1.4578969503632728,0.5965857250822388,0.3362483326919612,2.540150245633706,2.2039019129417445,5,22.0,158.0,3146_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3160_Night_Scene_29.jpg,1.49469463582542,0.4107054606493348,0.7167037597609269,2.285851377666991,1.5691476179060642,5,22.0,165.0,3160_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3109_Night_Scene_29.jpg,1.5401683293639026,0.5224022847070394,0.6487991732857112,2.581138523213176,1.9323393499274648,5,21.0,160.0,3109_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3085_Night_Scene_29.jpg,1.591899117968678,0.301242960981641,1.013173631183125,2.19080873936041,1.177635108177285,5,21.0,147.0,3085_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3072_Night_Scene_29.jpg,1.9187736756432212,0.2692888088584546,1.3315982311342935,2.441983776006706,1.1103855448724125,5,23.0,163.0,3072_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3080_Night_Scene_29.jpg,1.9950994034475216,0.2831817964897259,1.4788458350048883,2.566529062978316,1.0876832279734276,5,23.0,145.0,3080_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3117_Night_Scene_29.jpg,1.977958413952864,0.6517086744144166,0.6709200874690634,3.125602812464189,2.4546827249951257,5,23.0,125.0,3117_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3063_Night_Scene_29.jpg,2.150126945710893,0.3077642847024263,1.5998723155905743,2.833747845841084,1.2338755302505091,5,20.0,144.0,3063_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3159_Night_Scene_29.jpg,2.1947715535731724,0.3565745116488391,1.5077359497289935,2.874425182883777,1.3666892331547835,5,20.0,143.0,3159_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3149_Night_Scene_29.jpg,2.2912070782566363,0.2653113991518461,1.8405486425843816,2.913806098176653,1.0732574555922714,5,-1.0,113.0,3149_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3133_Night_Scene_29.jpg,2.216848712853053,0.3698075802477695,1.4164916735439836,2.786239595427163,1.3697479218831792,5,20.0,130.0,3133_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3074_Night_Scene_29.jpg,2.383216446735318,0.3780454491769451,1.6361403379291208,3.108913801660038,1.472773463730917,5,-1.0,122.0,3074_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3150_Night_Scene_29.jpg,2.4980215042798344,0.4437941947745524,1.6899345442463345,3.4285371277607006,1.7386025835143664,6,-1.0,138.0,3150_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3114_Night_Scene_29.jpg,2.784974251465965,0.301255454526963,2.181886046556924,3.425758822046853,1.2438727754899292,6,-1.0,101.0,3114_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3141_Night_Scene_29.jpg,3.2719000634501896,0.4427680074986138,2.2167628410677507,3.976860305725967,1.760097464658216,6,-1.0,95.0,3141_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3158_Night_Scene_29.jpg,3.534796100919116,0.7197939311437936,1.4491970461342023,4.404776538408238,2.955579492274036,6,-1.0,63.0,3158_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3171_Night_Scene_29.jpg,3.946355360891611,1.1346659053932098,0.0260072664471763,4.989112272550837,4.96310500610366,6,-1.0,73.0,3171_Night_Scene_29.jpg,Night_Scene_29,Overall,29,Night
Overall\3223_Night_Scene_30.jpg,-4.472807677859167,0.8005945204354562,-5.6902584223491255,-2.5850809655822578,3.105177456766868,0,0.0,69.0,3223_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3210_Night_Scene_30.jpg,-4.519877785970026,0.594167189970302,-5.635133660056542,-3.271298438893142,2.3638352211633995,0,0.0,89.0,3210_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3185_Night_Scene_30.jpg,-3.049826321399546,0.5488988957034663,-3.980149599982157,-1.7395963280563358,2.2405532719258208,1,2.0,129.0,3185_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3266_Night_Scene_30.jpg,-2.99578212832029,0.3218543941496893,-3.7944738997990606,-2.4993376835433816,1.295136216255679,1,2.0,102.0,3266_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3180_Night_Scene_30.jpg,-2.680476236737324,0.4948439015172535,-3.3749546592769204,-1.4497705489738089,1.9251841103031115,1,1.0,111.0,3180_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3191_Night_Scene_30.jpg,-2.8278433214612786,0.4072543511122088,-3.497350270430045,-1.9280870898749656,1.56926318055508,1,-1.0,104.0,3191_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3204_Night_Scene_30.jpg,-2.6368253972236757,0.441575716784073,-3.4582042092086027,-1.7405270900908232,1.7176771191177795,1,1.0,107.0,3204_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3235_Night_Scene_30.JPG,-2.66012626853503,0.3997857092373003,-3.468114835974124,-1.860981415222767,1.6071334207513566,1,1.0,110.0,3235_Night_Scene_30.JPG,Night_Scene_30,Overall,30,Night
Overall\3227_Night_Scene_30.jpg,-2.556722090645685,0.380692944291904,-3.282774635678259,-1.7339481776146166,1.5488264580636422,1,-1.0,118.0,3227_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3240_Night_Scene_30.jpg,-2.495210031692732,0.2669371006463683,-3.007648564178416,-1.9048614553623116,1.1027871088161048,1,-1.0,132.0,3240_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3218_Night_Scene_30.jpg,-1.928974122772539,0.3010727691800696,-2.497413444177078,-1.293019845219589,1.2043935989574892,1,-1.0,147.0,3218_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3198_Night_Scene_30.jpg,-1.6473107286720423,0.23714705239887,-2.0783612347162848,-1.117343106041645,0.9610181286746398,2,-1.0,126.0,3198_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3193_Night_Scene_30.JPG,-1.4980321013107016,0.6593217576907332,-2.60551516304029,-0.0063019728725733,2.5992131901677173,2,3.0,207.0,3193_Night_Scene_30.JPG,Night_Scene_30,Overall,30,Night
Overall\3232_Night_Scene_30.jpg,-1.4262401546293162,0.3628119853264797,-2.038462443995692,-0.6271919641693515,1.4112704798263402,2,3.0,128.0,3232_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3197_Night_Scene_30.jpg,-1.3278277669340623,0.509524269124411,-2.1500712663187365,-0.256563389846896,1.8935078764718405,2,4.0,154.0,3197_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3242_Night_Scene_30.jpg,-1.313775159520118,0.3549325739038585,-1.996206254887049,-0.5471518447747065,1.4490544101123426,2,4.0,141.0,3242_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3174_Night_Scene_30.jpg,-1.3085651831680245,0.2983121767714394,-1.9375931578397232,-0.7119903000650689,1.2256028577746545,2,4.0,132.0,3174_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3249_Night_Scene_30.JPG,-1.142994649950347,0.3733966422492484,-1.8453664731697053,-0.3475646791538384,1.497801794015867,2,-1.0,156.0,3249_Night_Scene_30.JPG,Night_Scene_30,Overall,30,Night
Overall\3241_Night_Scene_30.JPG,-1.080417618485156,0.3977634804798755,-1.794528385347082,-0.2349452278673298,1.559583157479752,2,-1.0,172.0,3241_Night_Scene_30.JPG,Night_Scene_30,Overall,30,Night
Overall\3228_Night_Scene_30.JPG,-0.9784271557256916,0.3468894702407694,-1.5265114282964027,-0.2888060991941661,1.2377053291022366,2,5.0,162.0,3228_Night_Scene_30.JPG,Night_Scene_30,Overall,30,Night
Overall\3250_Night_Scene_30.jpg,-0.9652065901655654,0.292173153263788,-1.561989435410169,-0.4243387886482085,1.1376506467619607,2,5.0,142.0,3250_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3192_Night_Scene_30.jpg,-0.9331480157071164,0.3450310883649926,-1.6183506883971106,-0.2820183358369471,1.3363323525601636,2,5.0,158.0,3192_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3233_Night_Scene_30.jpg,-0.8529820069866052,0.2365975475578237,-1.3082244295838508,-0.4051153063319523,0.9031091232518984,2,-1.0,156.0,3233_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3206_Night_Scene_30.jpg,-0.6535669725429726,0.3512860468376093,-1.1312424959685643,0.3023233552304067,1.433565851198971,3,6.0,249.0,3206_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3239_Night_Scene_30.jpg,-0.7381123702353376,0.4035080859704875,-1.6401916304951212,-0.018044573421724,1.6221470570733971,2,-1.0,135.0,3239_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3209_Night_Scene_30.jpg,-0.6354517232708279,0.467286871150431,-1.507513348379138,0.2520839007561388,1.759597249135277,3,6.0,135.0,3209_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3213_Night_Scene_30.jpg,-0.6103286203921263,0.3891082945774492,-1.3443869802781403,0.1751934080978024,1.519580388375943,3,6.0,153.0,3213_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3286_Night_Scene_30.jpg,-0.6159410548599056,0.2571891621098183,-1.0855963101960802,-0.0975280876518702,0.98806822254421,3,6.0,127.0,3286_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3244_Night_Scene_30.jpg,-0.6402863258726752,0.2988062349683941,-1.2601594189791854,-0.0971795290394013,1.162979889939784,3,6.0,153.0,3244_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3281_Night_Scene_30.jpg,-0.5933403974650805,0.3063625531286271,-1.1275683793145226,0.0906327869631261,1.2182011662776489,3,6.0,136.0,3281_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3202_Night_Scene_30.jpg,-0.5933137751787331,0.3135056581314275,-1.1940768388344978,0.0024207392149479,1.1964975780494458,3,6.0,132.0,3202_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3194_Night_Scene_30.jpg,-0.5541302144467599,0.4241100764367593,-1.3021451560337645,0.2988605811739351,1.6010057372076996,3,6.0,148.0,3194_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3269_Night_Scene_30.jpg,-0.589864857923445,0.3872356795138416,-1.4169422822098925,0.1011456114950774,1.5180878937049698,3,6.0,140.0,3269_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3251_Night_Scene_30.jpg,-0.5364338157502501,0.2686984769072842,-1.1371866766982377,-0.0563936585360135,1.080793018162224,3,6.0,124.0,3251_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3247_Night_Scene_30.jpg,-0.5138208411911939,0.2692209275248934,-1.0525431890323609,0.0139202311951499,1.066463420227511,3,6.0,130.0,3247_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3238_Night_Scene_30.jpg,-0.4864354775980603,0.4062479031092333,-1.339300144580241,0.2795511393508148,1.6188512839310558,3,8.0,136.0,3238_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3217_Night_Scene_30.jpg,-0.4577895134452954,0.2644241360531226,-1.053837656459529,0.0617610589249928,1.115598715384522,3,8.0,125.0,3217_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3176_Night_Scene_30.JPG,-0.1409499555077273,0.8202849299456169,-1.4972897464707398,1.2912623130254022,2.788552059496142,3,10.0,169.0,3176_Night_Scene_30.JPG,Night_Scene_30,Overall,30,Night
Overall\3205_Night_Scene_30.JPG,-0.4190663737250535,0.3969764875360419,-1.3050474230618156,0.3060437860473612,1.611091209109177,3,8.0,127.0,3205_Night_Scene_30.JPG,Night_Scene_30,Overall,30,Night
Overall\3245_Night_Scene_30.jpg,-0.3829247926120227,0.2770029807096023,-0.9316270613961688,0.1179794108833374,1.0496064722795062,3,8.0,134.0,3245_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3265_Night_Scene_30.jpg,-0.3779793941001563,0.3438639859872407,-1.0031996229103002,0.3365368321221335,1.3397364550324338,3,8.0,136.0,3265_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3184_Night_Scene_30.jpg,-0.4012254581767071,0.3186371876444264,-1.0746357421316242,0.1539184675698122,1.2285542097014364,3,8.0,141.0,3184_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
Overall\3284_Night_Scene_30.jpg,-0.2788796737240215,0.3866333423374994,-0.9097140378812124,0.6293925591607467,1.539106597041959,3,11.0,138.0,3284_Night_Scene_30.jpg,Night_Scene_30,Overall,30,Night
